date_time,Hora,O3,NO,NO2,NOX,SO2,CO,PM10,PM2.5,Tmp,RH,WS,WD,Precipitacion,Rad Solar
4/15/2017,14:00:00,0.03,0.004,0.008,0.012,0.0018,0.473,15.7,,32.6,8.1,3.6,23.5,0,
4/15/2017,15:00:00,0.032,0.004,0.009,0.012,0.0018,0.476,31,,33.3,8.5,4.8,25.9,0,
4/15/2017,16:00:00,0.031,0.003,0.007,0.01,0.0016,0.413,37.1,,33.5,8.2,4.5,27.6,0,
4/15/2017,17:00:00,0.027,0.006,0.009,0.015,0.0017,0.482,34.9,,33.5,8.3,4.8,27.8,0,
4/15/2017,18:00:00,0.024,0.004,0.009,0.013,0.0016,0.468,43.3,,32.5,9,5.1,24.6,0,
4/15/2017,19:00:00,0.022,0.005,0.012,0.016,0.002,0.541,56.2,,31,9.3,4.7,19.4,0,
4/15/2017,20:00:00,0.021,0.003,0.012,0.015,0.0027,0.522,50.4,,27.4,12.7,7.9,12.1,0,
4/15/2017,21:00:00,0.017,0.004,0.014,0.018,0.0036,0.502,53.4,,25,18,8.2,9,0,
4/15/2017,22:00:00,0.018,0.003,0.01,0.013,0.0034,0.469,53.2,,23.5,20.3,8.4,8.1,0,
4/15/2017,23:00:00,0.017,0.004,0.014,0.018,0.0035,0.531,46.2,,22.6,22,3.4,6.6,0,
4/16/2017,00:00:00,0.014,0.004,0.018,0.023,0.0038,0.644,38.7,,21.2,23.7,1.8,6,0,
4/16/2017,01:00:00,0.013,0.002,0.019,0.021,0.0033,0.563,29.6,,20.3,24.1,1.1,5.3,0,
4/16/2017,02:00:00,0.008,0.008,0.031,0.039,0.0032,0.608,30.2,,19.1,29.7,0.9,4.3,0,
4/16/2017,03:00:00,0.005,0.016,0.034,0.049,0.0037,0.7,36.9,,18.4,32.6,1.6,5.1,0,
4/16/2017,04:00:00,0.007,0.007,0.026,0.033,0.0034,0.689,41.9,,17.6,34.7,0.8,4.4,0,
4/16/2017,05:00:00,0.006,0.008,0.029,0.037,0.0038,0.715,38.9,,17.7,34.1,1.2,5.1,0,
4/16/2017,06:00:00,0.006,0.006,0.031,0.037,0.0034,0.832,38.5,,17.1,32.8,0.7,3.3,0,
4/16/2017,07:00:00,0.004,0.045,0.036,0.08,0.004,1.613,53.5,,16.3,34.5,0.6,2.7,0,
4/16/2017,08:00:00,0.005,0.042,0.035,0.077,0.0042,1.677,64.4,,17.8,34.8,1,5.2,0,
4/16/2017,09:00:00,0.012,0.017,0.027,0.044,0.0038,1.126,72.7,,20.9,27,2.8,8.6,0,
4/16/2017,10:00:00,0.019,0.008,0.017,0.024,0.0035,0.688,64.6,,24.1,21.4,2.5,12.4,0,
4/16/2017,11:00:00,0.025,0.004,0.009,0.012,0.0031,0.514,40.8,,26.9,16.3,4.3,14.4,0,
4/16/2017,12:00:00,0.026,0.003,0.005,0.007,0.0026,0.374,32.4,,29.2,11.2,4.8,16.7,0,
4/16/2017,13:00:00,0.028,0.003,0.004,0.007,0.0021,0.394,18.8,,31.2,10.2,4.4,19.9,0,
4/16/2017,14:00:00,0.029,0.003,0.005,0.008,0.0016,0.438,16.8,,32.7,9.5,2.7,24.2,0,
4/16/2017,15:00:00,0.027,0.004,0.007,0.011,0.0018,0.424,24.5,,33.3,9.3,5.1,25.3,0,
4/16/2017,16:00:00,0.025,0.004,0.007,0.011,0.0018,0.463,33.2,,33.6,9.8,4.6,26.9,0,
4/16/2017,17:00:00,0.02,0.013,0.014,0.027,0.0009,0.39,12.5,,32.8,9.6,6.1,26.2,0,
4/16/2017,18:00:00,0.022,0.011,0.017,0.028,0.0034,0.432,19.8,,32.1,9.7,7.1,22.9,0,
4/16/2017,19:00:00,0.022,0.004,0.011,0.014,0.0031,0.25,21.6,,29.9,11.7,7.9,16.9,0,
4/16/2017,20:00:00,0.021,0.003,0.01,0.013,0.003,0.018,42.8,,26.6,15.5,10.6,10.8,0,
4/16/2017,21:00:00,0.02,0.004,0.014,0.018,0.0048,0.039,54.5,,24.6,18.9,9.1,8.8,0,
4/16/2017,22:00:00,0.018,0.004,0.017,0.02,0.0054,0.279,42.3,,23.4,20.4,7.1,8.1,0,
4/16/2017,23:00:00,0.021,0.002,0.01,0.012,0.0047,0.38,33.9,,22.4,20.5,4.6,6.9,0,
4/17/2017,00:00:00,0.019,0.003,0.013,0.016,0.0047,0.369,32.2,,21.2,21.9,2.9,6,0,
4/17/2017,01:00:00,0.017,0.002,0.015,0.017,0.0035,0.315,33.1,,20.4,23.4,1.3,5.6,0,
4/17/2017,02:00:00,0.015,0.002,0.017,0.019,0.004,0.351,32.1,,18.9,26.6,0.6,3.9,0,
4/17/2017,03:00:00,0.017,0.002,0.015,0.017,0.0044,0.565,38.1,,18.3,26.8,1.4,4.7,0,
4/17/2017,04:00:00,0.009,0.009,0.034,0.043,0.0043,0.692,55.1,,18.2,27.3,1.6,4.8,0,
4/17/2017,05:00:00,0.009,0.002,0.031,0.033,0.0035,0.499,45.4,,17,28.9,0.5,3.3,0,
4/17/2017,06:00:00,0.007,0.024,0.036,0.06,0.0038,0.964,45.5,,16.2,30.7,0.2,3.8,0,
4/17/2017,07:00:00,0.004,0.076,0.043,0.119,0.0047,1.762,77.3,,16,31.9,0.4,4.5,0,
4/17/2017,08:00:00,0.006,0.062,0.046,0.108,0.0056,1.614,73.3,,18.1,28.7,0.3,5,0,
4/17/2017,09:00:00,0.008,0.04,0.051,0.091,0.0051,1.238,80.7,,21.4,23.2,1.8,8,0,
4/17/2017,10:00:00,0.012,0.028,0.046,0.073,0.0059,0.821,98.2,,23.2,20.8,2.1,10.7,0,
4/17/2017,11:00:00,0.021,0.013,0.03,0.043,0.0042,0.427,77.6,,25.8,16.3,2.5,12.8,0,
4/17/2017,12:00:00,0.025,0.008,0.02,0.027,0.0027,0.24,50.5,,27.3,14.5,2.1,15.8,0,
4/17/2017,13:00:00,0.025,0.005,0.01,0.014,0.0024,0.049,38.2,,28.9,11.6,5.7,16.6,0,
4/17/2017,14:00:00,0.024,0.004,0.008,0.012,0.0022,0.026,36.1,,29.1,11.2,5.3,16.8,0,
4/17/2017,15:00:00,0.025,0.004,0.006,0.009,0.0021,0.008,37.5,,29.1,10.8,5.5,16.9,0,
4/17/2017,16:00:00,0.025,0.004,0.008,0.011,0.0021,0.009,32.1,,29.9,9.7,4.9,19.2,0,
4/17/2017,17:00:00,0.025,0.004,0.009,0.013,0.0021,0.025,42.1,,29.9,9.8,6.1,19.6,0,
4/17/2017,18:00:00,0.023,0.005,0.011,0.016,0.0021,0.012,35,,30.5,9.3,5.2,20.8,0,
4/17/2017,19:00:00,0.022,0.004,0.015,0.019,0.0023,0.024,32.7,,28.7,10.8,6.6,14.9,0,
4/17/2017,20:00:00,0.019,0.004,0.017,0.021,0.0025,0.06,37.5,,25.6,13.9,6.9,9.9,0,
4/17/2017,21:00:00,0.015,0.004,0.022,0.026,0.0044,0.059,38.2,,23.8,17.4,6,8.5,0,
4/17/2017,22:00:00,0.015,0.003,0.02,0.023,0.004,0.04,45.4,,22.1,20.1,3.4,6.6,0,
4/17/2017,23:00:00,0.017,0.002,0.014,0.016,0.0038,0.015,46,,20.8,23.5,3.4,6.2,0,
4/18/2017,00:00:00,0.018,0.002,0.01,0.011,0.0033,0.057,38.3,,19.8,26.1,3.7,5.8,0,
4/18/2017,01:00:00,0.018,0.002,0.01,0.012,0.0037,0.433,42.6,,19.3,26.9,4,5.4,0,
4/18/2017,02:00:00,0.018,0.002,0.008,0.01,0.004,0.447,36.3,,18,27.6,1.8,4.9,0,
4/18/2017,03:00:00,0.016,0.002,0.014,0.015,0.005,0.458,39.4,,17,29,1.6,4.5,0,
4/18/2017,04:00:00,0.016,0.001,0.014,0.015,0.0041,0.463,32.8,,16.7,29.1,1,4.8,0,
4/18/2017,05:00:00,0.006,0.005,0.037,0.042,0.0052,0.809,42.7,,15.6,32.8,0.5,2.4,0,
4/18/2017,06:00:00,0.004,0.024,0.04,0.064,0.0067,1.436,60.3,,14.6,35.2,0.1,2.6,0,
4/18/2017,07:00:00,0.004,0.082,0.041,0.123,0.0057,2.216,68.9,,14.1,36.5,0.4,3.1,0,
4/18/2017,08:00:00,0.005,0.116,0.05,0.166,0.0065,2.426,70,,16.1,32.6,0.6,5.3,0,
4/18/2017,09:00:00,0.009,0.06,0.053,0.112,0.0062,1.637,82.6,,19.7,24,1.5,8,0,
4/18/2017,10:00:00,0.016,0.025,0.046,0.07,0.0067,1.177,87.7,,22.6,16.9,2.1,10.8,0,
4/18/2017,11:00:00,0.021,0.013,0.029,0.041,0.006,0.691,89.3,,25,11.7,2.6,12.6,0,
4/18/2017,12:00:00,0.026,0.009,0.016,0.024,0.0042,0.547,62,,27.5,9.9,2.6,14.8,0,
4/18/2017,13:00:00,0.028,0.007,0.014,0.02,0.0031,0.531,40.3,,29.8,7.8,2.6,17.5,0,
4/18/2017,14:00:00,0.03,0.004,0.011,0.015,0.0031,0.449,40.6,,31.1,6.5,3,19.5,0,
4/18/2017,15:00:00,0.032,0.004,0.011,0.015,0.003,0.437,41.6,,32.1,5.8,3.6,23.1,0,
4/18/2017,16:00:00,0.038,0.003,0.012,0.015,0.003,0.512,39.1,,32.7,5.7,3.2,25.8,0,
4/18/2017,17:00:00,0.037,0.003,0.012,0.015,0.0028,0.458,41.9,,33.1,5.7,3.1,26.6,0,
4/18/2017,18:00:00,0.029,0.005,0.012,0.017,0.0027,0.539,51.7,,32,6.8,3.8,23.1,0,
4/18/2017,19:00:00,0.024,0.004,0.019,0.024,0.0031,0.596,54.9,,30.1,6.3,4.5,17.5,0,
4/18/2017,20:00:00,0.017,0.008,0.038,0.045,0.0045,0.922,53.2,,27,8.2,2.7,10.5,0,
4/18/2017,21:00:00,0.009,0.012,0.044,0.056,0.0051,1.088,64.5,,24.9,12.1,3.3,8.6,0,
4/18/2017,22:00:00,0.013,0.004,0.024,0.028,0.0048,0.684,59.1,,23.5,21.4,3.6,7,0,
4/18/2017,23:00:00,0.012,0.004,0.022,0.025,0.0056,0.697,59.1,,22,24.7,2.3,6,0,
4/19/2017,00:00:00,0.008,0.003,0.032,0.036,0.0055,0.756,66.1,,20.5,28,1.6,5.2,0,
4/19/2017,01:00:00,0.007,0.002,0.03,0.032,0.0048,0.581,76.5,,19.7,29.4,1.4,5.1,0,
4/19/2017,02:00:00,0.005,0.011,0.034,0.045,0.0043,0.645,69.2,,18.7,31.3,1.2,4.6,0,
4/19/2017,03:00:00,0.007,0.002,0.025,0.028,0.0039,0.48,47.9,,17.3,33.9,0.5,3.6,0,
4/19/2017,04:00:00,0.005,0.019,0.032,0.051,0.0048,0.608,47.6,,16.7,35.9,0.8,3.2,0,
4/19/2017,05:00:00,0.004,0.024,0.034,0.057,0.0046,0.818,65.5,,16.1,33.8,1.3,4.2,0,
4/19/2017,06:00:00,0.004,0.035,0.033,0.068,0.0044,1.06,53.6,,15.4,35.4,0.6,3.6,0,
4/19/2017,07:00:00,0.004,0.082,0.035,0.117,0.0049,1.617,80.4,,15,37.3,0.2,1.8,0,
4/19/2017,08:00:00,0.007,0.036,0.031,0.067,0.0036,1.293,75.8,,16.8,35,2,5,0,
4/19/2017,09:00:00,0.012,0.016,0.023,0.039,0.0037,1.015,71.3,,19.9,30.6,3.7,7.6,0,
4/19/2017,10:00:00,0.019,0.007,0.012,0.019,0.0039,0.647,68.7,,22.9,27.4,3.3,9.9,0,
4/19/2017,11:00:00,0.023,0.005,0.011,0.016,0.004,0.723,55.3,,26.1,23,3.1,13.2,0,
4/19/2017,12:00:00,0.026,0.003,0.009,0.012,0.0029,0.534,52.2,,28.8,18,2.8,16.5,0,
4/19/2017,13:00:00,0.027,0.006,0.009,0.014,0.0021,0.448,40.9,,30.8,12.8,3.9,18.5,0,
4/19/2017,14:00:00,0.027,0.004,0.006,0.009,0.0019,0.433,33.8,,31.9,10.8,3.7,21,0,
4/19/2017,15:00:00,0.026,0.005,0.006,0.01,0.0018,0.38,29.9,,33.2,7.5,5.4,24.2,0,
4/19/2017,16:00:00,0.028,0.003,0.006,0.008,0.0018,0.403,38,,33.8,7.7,4,28.1,0,
4/19/2017,17:00:00,0.025,0.005,0.007,0.012,0.0017,0.41,28.6,,34.9,6.6,3.7,31.5,0,
4/19/2017,18:00:00,0.024,0.005,0.009,0.014,0.002,0.621,28.4,,34.6,6.7,4.8,29.2,0,
4/19/2017,19:00:00,0.022,0.006,0.012,0.018,0.0016,0.508,39.6,,30.9,9.3,4.1,16.6,0,
4/19/2017,20:00:00,0.018,0.005,0.019,0.024,0.0019,0.757,47,,28.6,12.1,4.3,12.7,0,
4/19/2017,21:00:00,0.014,0.005,0.026,0.031,0.0031,0.909,50.6,,26.9,16.2,3.5,10.3,0,
4/19/2017,22:00:00,0.019,0.003,0.012,0.015,0.0041,0.545,86.7,,25.2,23.5,7.2,9,0,
4/19/2017,23:00:00,0.019,0.003,0.012,0.015,0.0037,0.59,72.2,,23.7,26.7,5.4,7.9,0,
4/20/2017,00:00:00,0.016,0.002,0.014,0.015,0.0038,0.576,60.1,,22.1,31.5,2.6,6.3,0,
4/20/2017,01:00:00,0.014,0.001,0.017,0.018,0.0041,0.555,61.4,,20.9,33.8,1.1,5.4,0,
4/20/2017,02:00:00,0.015,0.002,0.011,0.013,0.0047,0.55,58.1,,19.9,36.7,1.7,5.3,0,
4/20/2017,03:00:00,0.013,0.002,0.019,0.021,0.0039,0.508,43.6,,18.8,38.3,1.6,4.6,0,
4/20/2017,04:00:00,0.006,0.003,0.036,0.038,0.0057,0.573,61.7,,17.7,41.3,0.5,4.5,0,
4/20/2017,05:00:00,0.005,0.017,0.041,0.058,0.0051,0.753,65.7,,17.2,41.2,0.7,2.9,0,
4/20/2017,06:00:00,0.005,0.017,0.045,0.061,0.0059,0.847,61.9,,16.7,38.8,0.3,3.5,0,
4/20/2017,07:00:00,0.005,0.089,0.047,0.136,0.0056,1.921,56.1,,16.6,40.4,1.4,4.4,0,
4/20/2017,08:00:00,0.006,0.058,0.045,0.103,0.0064,1.469,88.6,,18.2,35,0.6,5.5,0,
4/20/2017,09:00:00,0.009,0.042,0.05,0.091,0.0067,1.502,88.1,,21.4,29.7,0.9,10,0,
4/20/2017,10:00:00,0.02,0.008,0.018,0.026,0.0043,0.823,78.5,,24,25.2,3,10.8,0,
4/20/2017,11:00:00,0.025,0.004,0.009,0.013,0.0039,0.593,52.2,,26.1,22,3,13.1,0,
4/20/2017,12:00:00,0.027,0.003,0.008,0.011,0.0029,0.579,37.9,,28.7,19.4,3.2,15.3,0,
4/20/2017,13:00:00,0.03,0.003,0.008,0.011,0.0023,0.531,40,,30.9,15.9,3,19,0,
4/20/2017,14:00:00,0.031,0.004,0.01,0.013,0.0021,0.514,33.9,,32.5,11.6,4.1,20.8,0,
4/20/2017,15:00:00,0.032,0.004,0.01,0.013,0.002,0.518,27.8,,33.3,9.1,4,24.3,0,
4/20/2017,16:00:00,0.031,0.003,0.008,0.011,0.002,0.435,33.4,,33.9,8.2,3.7,27.8,0,
4/20/2017,17:00:00,0.03,0.003,0.005,0.008,0.0019,0.404,29.9,,33.9,7.6,3.6,27.9,0,
4/20/2017,18:00:00,0.029,0.003,0.012,0.015,0.0021,0.499,34.6,,33.9,7.5,2.6,28.8,0,
4/20/2017,19:00:00,0.026,0.004,0.011,0.015,0.0019,0.542,33.2,,32.4,7.8,1.9,21.8,0,
4/20/2017,20:00:00,0.016,0.007,0.039,0.046,0.0028,1.114,34.7,,28.8,10.3,1.4,12.2,0,
4/20/2017,21:00:00,0.011,0.008,0.038,0.046,0.0039,1.046,63.3,,26.8,18.3,4.4,10.1,0,
4/20/2017,22:00:00,0.019,0.003,0.014,0.017,0.0038,0.695,129.3,,24.9,27.5,5,8.4,0,
4/20/2017,23:00:00,0.017,0.002,0.012,0.014,0.0035,0.585,127.4,,23.1,32.9,3.6,7.2,0,
4/21/2017,00:00:00,0.018,0.002,0.011,0.014,0.0036,0.532,61.2,,22.4,33.3,4.4,7.1,0,
4/21/2017,01:00:00,0.019,0.002,0.011,0.013,0.004,0.41,54.2,,21.6,31.4,2.8,6,0,
4/21/2017,02:00:00,0.013,0.002,0.024,0.026,0.0045,0.505,55,,20.2,34.4,0.8,4.2,0,
4/21/2017,03:00:00,0.013,0.002,0.021,0.022,0.0034,0.521,48.8,,19.1,37,1.2,4,0,
4/21/2017,04:00:00,0.01,0.002,0.025,0.027,0.0035,0.56,43.2,,18.4,41.6,1.7,5.1,0,
4/21/2017,05:00:00,0.007,0.006,0.036,0.041,0.0057,0.594,49.2,,17.5,45.9,1.5,4.4,0,
4/21/2017,06:00:00,0.005,0.014,0.041,0.054,0.005,0.798,53.5,,17,49.2,1.4,4.2,0,
4/21/2017,07:00:00,0.009,0.01,0.033,0.043,0.0045,0.97,55.8,,17,50,1.5,4.5,0,
4/21/2017,08:00:00,0.006,0.043,0.043,0.086,0.0058,1.668,72.3,,18.3,47.7,1.3,6,0,
4/21/2017,09:00:00,0.009,0.042,0.049,0.091,0.006,1.626,103.2,,21.1,40.2,1.5,8.8,0,
4/21/2017,10:00:00,0.015,0.023,0.045,0.069,0.0052,1.277,99.8,,24,32.5,2.3,12,0,
4/21/2017,11:00:00,0.021,0.01,0.026,0.035,0.0051,0.816,98.2,,26.4,24.9,2.8,14.3,0,
4/21/2017,12:00:00,0.026,0.005,0.017,0.022,0.0034,0.594,64.9,,29.7,19.5,2,19.8,0,
4/21/2017,13:00:00,0.035,0.004,0.019,0.023,0.0031,0.755,72.7,,31.7,17.2,3.3,20.6,0,
4/21/2017,14:00:00,0.043,0.003,0.02,0.023,0.0032,0.813,73.1,,33.1,15.5,3.8,22.7,0,
4/21/2017,15:00:00,0.031,0.003,0.008,0.011,0.0014,0.462,55.5,,34.5,10,4.6,27.3,0,
4/21/2017,16:00:00,0.027,0.004,0.008,0.011,0.001,0.514,41.2,,34.8,8.3,4.7,28.9,0,
4/21/2017,17:00:00,0.027,0.003,0.008,0.011,0.0014,0.471,31.8,,34.6,8.9,4.3,27.9,0,
4/21/2017,18:00:00,0.023,0.006,0.013,0.018,0.0013,0.515,30.1,,34.1,9.1,4.7,27.5,0,
4/21/2017,19:00:00,0.021,0.004,0.018,0.022,0.0015,0.639,41.2,,31.6,13.9,7.2,19.4,0,
4/21/2017,20:00:00,0.017,0.004,0.017,0.021,0.0029,0.696,75.9,,28.3,21.9,7.4,12.8,0,
4/21/2017,21:00:00,0.015,0.004,0.017,0.021,0.0033,0.74,96.2,,25.9,28.8,6.3,9.4,0,
4/21/2017,22:00:00,0.015,0.003,0.016,0.019,0.0034,0.738,80.8,,24.3,33.1,5.5,8.1,0,
4/21/2017,23:00:00,0.015,0.003,0.014,0.016,0.0039,0.628,66.7,,23.1,35,5.1,7.4,0,
4/22/2017,00:00:00,0.016,0.003,0.013,0.015,0.0042,0.639,58.8,,22.1,37.5,3.3,6.5,0,
4/22/2017,01:00:00,0.011,0.002,0.022,0.024,0.004,0.568,63.7,,20.7,40.7,1.4,6.2,0,
4/22/2017,02:00:00,0.009,0.003,0.029,0.032,0.0042,0.687,65.1,,19.3,44.2,0.8,4.9,0,
4/22/2017,03:00:00,0.013,0.003,0.015,0.018,0.0043,0.545,61.2,,19,45.7,2.4,5.4,0,
4/22/2017,04:00:00,0.013,0.002,0.019,0.021,0.0042,0.563,45.2,,18.2,46.7,0.9,3.7,0,
4/22/2017,05:00:00,0.008,0.007,0.031,0.037,0.0047,0.729,45.3,,17.3,49.3,0.5,3.1,0,
4/22/2017,06:00:00,0.006,0.009,0.034,0.043,0.0047,0.893,55.3,,17,50.9,0.7,3.5,0,
4/22/2017,07:00:00,0.004,0.033,0.036,0.069,0.0049,1.453,63.2,,17,53.1,1.8,4.6,0,
4/22/2017,08:00:00,0.008,0.018,0.029,0.046,0.005,1.089,72.2,,18.4,51,1.4,6.1,0,
4/22/2017,09:00:00,0.015,0.01,0.022,0.031,0.0046,0.847,52.3,,21.5,41.5,1.2,10.1,0,
4/22/2017,10:00:00,0.019,0.01,0.027,0.037,0.0048,0.995,57.6,,24.1,33.6,2.3,12,0,
4/22/2017,11:00:00,0.023,0.007,0.02,0.027,0.0046,0.738,88.8,,26.7,27.3,2,15.1,0,
4/22/2017,12:00:00,0.028,0.005,0.016,0.02,0.0041,0.707,64.1,,29.5,21.1,2.7,17.7,0,
4/22/2017,13:00:00,0.032,0.005,0.02,0.026,0.0036,0.757,62,,31.9,17.6,2.6,21.1,0,
4/22/2017,14:00:00,0.039,0.004,0.023,0.026,0.0034,0.769,67.4,,34.2,14.6,2.8,25.5,0,
4/22/2017,15:00:00,0.042,0.004,0.018,0.022,0.003,0.654,69.5,,35.6,10.9,3.2,29.5,0,
4/22/2017,16:00:00,0.039,0.004,0.014,0.017,0.0022,0.591,53.9,,36.6,7.8,4,32.6,0,
4/22/2017,17:00:00,0.037,0.003,0.014,0.017,0.0021,0.597,46.7,,34.7,8.9,3.3,26,0,
4/22/2017,18:00:00,0.031,0.003,0.018,0.021,0.0023,0.581,46.8,,32,11.7,4.2,19.1,0,
4/22/2017,19:00:00,0.023,0.004,0.019,0.023,0.0037,0.713,39.2,,30.7,16.5,5,16.5,0,
4/22/2017,20:00:00,0.017,0.004,0.015,0.018,0.0035,0.731,49.8,,27.9,24.7,7.8,11.9,0,
4/22/2017,21:00:00,0.015,0.004,0.02,0.024,0.0036,0.68,61.8,,26.4,32.7,6.9,10.4,0,
4/22/2017,22:00:00,0.013,0.004,0.017,0.021,0.0036,0.675,57.5,,24.8,42,6.1,8.8,0,
4/22/2017,23:00:00,0.014,0.004,0.011,0.015,0.0034,0.671,53.6,,23.3,48.7,5.6,7.3,0,
4/23/2017,00:00:00,0.014,0.003,0.012,0.015,0.0035,0.55,41.3,,22.6,50.5,4.2,7.2,0,
4/23/2017,01:00:00,0.01,0.003,0.02,0.022,0.0036,0.527,54.3,,21.7,52.5,1.8,6.1,0,
4/23/2017,02:00:00,0.007,0.003,0.025,0.029,0.0038,0.61,60.1,,20.7,56,0.9,5.5,0,
4/23/2017,03:00:00,0.006,0.006,0.029,0.035,0.0041,0.655,47.2,,20.5,56.8,0.8,4.8,0,
4/23/2017,04:00:00,0.007,0.013,0.027,0.04,0.0043,0.692,58.1,,19.8,59.2,2.1,5.1,0,
4/23/2017,05:00:00,0.008,0.004,0.022,0.026,0.0039,0.635,50.4,,19.6,61.7,1.7,5.5,0,
4/23/2017,06:00:00,0.007,0.005,0.024,0.028,0.0039,0.834,54.9,,19.9,61.8,4.8,5.8,0,
4/23/2017,07:00:00,0.01,0.005,0.018,0.023,0.0035,0.785,57.1,,19.7,58.4,3.9,5.6,0,
4/23/2017,08:00:00,0.013,0.004,0.013,0.016,0.0036,0.643,53.9,,20.3,51.2,6.6,6.9,0,
4/23/2017,09:00:00,0.02,0.004,0.008,0.012,0.0032,0.461,56.6,,22.8,32.6,7.5,9.2,0,
4/23/2017,10:00:00,0.023,0.003,0.007,0.01,0.0031,0.365,36,,24.9,24.2,7.5,10.7,0,
4/23/2017,11:00:00,0.024,0.003,0.006,0.009,0.003,0.379,31.2,,26.5,22.1,6.8,12.6,0,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/23/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,,,,,,,,,,,,,,,
4/24/2017,14:00:00,0.04,0.008,0.019,0.026,0.0034,0.672,66.8,,31.5,18.7,4.9,20.6,0,
4/24/2017,15:00:00,0.034,0.004,0.009,0.013,0.0024,0.44,59.4,,32.5,15,6,22.5,0,
4/24/2017,16:00:00,0.032,0.003,0.008,0.011,0.0011,0.423,49.7,,33,14.1,6.3,24,0,
4/24/2017,17:00:00,0.032,0.003,0.01,0.013,0.0012,0.421,49.8,,32.9,12.5,6,23.2,0,
4/24/2017,18:00:00,0.029,0.004,0.014,0.017,0.0021,0.523,56.7,,31.7,13.9,6.7,19.8,0,
4/24/2017,19:00:00,0.023,0.004,0.014,0.018,0.0022,0.666,80.4,,27.5,28,8.2,11.1,0,
4/24/2017,20:00:00,0.02,0.004,0.014,0.018,0.0027,0.63,47.4,,25.3,36.8,7,8.4,0,
4/24/2017,21:00:00,0.017,0.003,0.016,0.019,0.0033,0.64,44.2,,23.9,45.6,6.3,7.8,0,
4/24/2017,22:00:00,0.016,0.003,0.013,0.015,0.0033,0.532,51.5,,22.3,50.1,6.5,7.3,0,
4/24/2017,23:00:00,0.017,0.002,0.009,0.011,0.003,0.475,50.7,,21,53.4,4.9,5.9,0,
4/24/2017,,,,,,,,,,,,,,,
4/25/2017,00:00:00,0.018,0.002,0.008,0.01,0.003,0.427,38.9,,20.2,53.2,3.9,5.6,0,
4/25/2017,01:00:00,0.017,0.002,0.011,0.012,0.0034,0.467,35,,19.9,53.9,3,5.3,0,
4/25/2017,02:00:00,0.017,0.002,0.011,0.013,0.0039,0.492,40.4,,19.6,52.5,1.9,5.2,0,
4/25/2017,03:00:00,0.018,0.002,0.011,0.012,0.0039,0.469,39.6,,19.4,48.8,2.4,5.1,0,
4/25/2017,04:00:00,0.016,0.002,0.013,0.014,0.0041,0.503,42.4,,18.9,49.7,1.3,5.2,0,
4/25/2017,05:00:00,0.014,0.002,0.02,0.021,0.0043,0.612,45.4,,18.3,48.4,1.1,5.3,0,
4/25/2017,06:00:00,0.008,0.014,0.03,0.044,0.0051,1.014,45,,17.9,51.6,0.8,3.7,0,
4/25/2017,07:00:00,0.006,0.027,0.041,0.067,0.0043,1.515,46.7,,17.4,52.7,0.5,3.3,0,
4/25/2017,08:00:00,0.007,0.038,0.04,0.077,0.0048,1.672,55.6,,19.3,49.7,0.7,6.7,0,
4/25/2017,09:00:00,0.012,0.022,0.04,0.061,0.0048,1.395,62.6,,22.3,38.3,1.7,8.6,0,
4/25/2017,10:00:00,0.02,0.012,0.022,0.034,0.0035,0.869,60.5,,24.1,30.8,4.1,10.2,0,
4/25/2017,11:00:00,0.025,0.005,0.009,0.014,0.0029,0.531,37.2,,26.2,24.7,5.4,11.6,0,
4/25/2017,12:00:00,0.027,0.006,0.008,0.014,0.0027,0.491,29.9,,27.9,20.5,6.3,13.1,0,
4/25/2017,13:00:00,0.028,0.006,0.008,0.014,0.0027,0.509,30,,29.1,14.6,7.1,14.5,0,
4/25/2017,14:00:00,0.029,0.007,0.009,0.015,0.0027,0.534,28,,30.4,14.5,7,16.3,0,
4/25/2017,15:00:00,0.03,0.004,0.007,0.011,0.0019,0.435,41.2,,31.1,12.7,7.4,18.3,0,
4/25/2017,16:00:00,0.028,0.005,0.009,0.014,0.0013,0.463,58.2,,30.5,11.7,7.7,17.4,0,
4/25/2017,17:00:00,0.027,0.005,0.009,0.013,0.0018,0.453,61.1,,29.3,12.9,9.3,15.7,0,
4/25/2017,18:00:00,0.026,0.005,0.01,0.015,0.0021,0.496,60.1,,28.7,13.5,8.8,14.6,0,
