date,pm25
2023-03-21,0.1770512472571776
2023-03-22,0.20726862656567865
2023-03-23,2.2016156609267488
2023-03-24,1.1137900058207106
2023-03-25,1.355529040288719
2023-03-26,1.5972680747567276
2023-03-27,1.355529040288719
2023-03-28,1.9900940057672414
2023-03-29,2.6246589712457635
2023-03-30,2.443354695394757
2023-03-31,2.382919936777755
2023-04-01,1.5368333161397254
2023-04-02,1.1893334540919631
2023-04-03,0.8418335920442009
2023-04-04,2.0505287643842434
2023-04-05,1.5972680747567276
2023-04-06,1.5368333161397254
2023-04-07,1.325311660980218
2023-04-08,1.2346595230547148
2023-04-09,0.9022683506612031
2023-04-10,0.5094424196506893
2023-04-11,1.5670506954482264
2023-04-12,1.355529040288719
2023-04-13,1.3857464195972202
2023-04-14,1.808789729916235
2023-04-15,1.6577028333737296
2023-04-16,0.6303119368846936
2023-04-17,0.7813988334271988
2023-04-18,1.778572350607734
2023-04-19,0.6303119368846936
2023-04-20,0.8116162127357
2023-04-21,1.808789729916235
2023-04-22,1.7483549712992328
2023-04-23,1.6879202126822308
2023-04-24,0.9022683506612031
2023-04-25,1.2346595230547148
2023-04-26,1.4461811782142222
2023-04-27,0.8116162127357
2023-04-28,1.6879202126822308
2023-04-29,1.7483549712992328
2023-04-30,1.1440073851292116
2023-05-01,2.2620504195437507
2023-05-02,2.322485178160753
2023-05-03,2.0807461436927444
2023-05-04,2.352702557469254
2023-05-05,2.80596324709677
2023-05-06,2.443354695394757
2023-05-07,1.8843331781874877
2023-05-08,1.325311660980218
2023-05-09,1.6879202126822308
2023-05-10,1.6274854540652286
2023-05-11,1.8692244885332372
2023-05-12,1.295094281671717
2023-05-13,1.4461811782142222
2023-05-14,1.9296592471502392
2023-05-15,1.5368333161397254
2023-05-16,1.2648769023632158
2023-05-17,1.778572350607734
2023-05-18,0.9022683506612031
2023-05-19,0.9929204885867063
2023-05-20,2.141180902309747
2023-05-21,0.5698771782676915
2023-05-22,0.025964350714672277
2023-05-23,1.355529040288719
2023-05-24,1.325311660980218
2023-05-25,1.7483549712992328
2023-05-26,1.3857464195972202
2023-05-27,0.9627031092782052
2023-05-28,1.038246557549458
2023-05-29,1.1137900058207106
2023-05-30,0.9627031092782052
2023-05-31,0.9324857299697041
2023-06-01,1.5368333161397254
2023-06-02,1.4763985575227234
2023-06-03,1.5972680747567276
2023-06-04,1.1742247644377126
2023-06-05,0.9022683506612031
2023-06-06,0.4187902817251861
2023-06-07,1.6274854540652286
2023-06-08,1.2648769023632158
2023-06-09,1.4763985575227234
2023-06-10,0.9627031092782052
2023-06-13,1.5670506954482264
2023-06-14,2.1713982816182478
2023-06-15,2.0505287643842434
2023-06-16,1.8994418678417382
2023-06-17,1.778572350607734
2023-06-18,2.352702557469254
2023-06-19,2.0505287643842434
2023-06-20,1.808789729916235
2023-06-21,2.0807461436927444
2023-06-22,2.110963523001246
2023-06-23,2.156289591963997
2023-06-24,2.2016156609267488
2023-06-25,1.7181375919907318
2023-06-26,0.7511814541186977
2023-06-27,0.5698771782676915
2023-06-28,0.5698771782676915
2023-06-29,0.7209640748101968
2023-06-30,0.9324857299697041
2023-07-01,-0.27620944237033834
2023-07-02,-0.0042530285938287855
2023-07-03,-0.9107744078488607
2023-07-04,-0.18555730444483517
2023-07-05,0.14683386794867653
2023-07-06,-0.03447040790232985
2023-07-07,0.3281381437996829
2023-07-08,0.0863991093316744
2023-07-17,0.5547684886134409
2023-07-18,1.0231378678952074
2023-07-19,0.35835552310818397
2023-07-20,0.1770512472571776
2023-07-21,0.5698771782676915
2023-07-22,0.2677033851826808
2023-07-23,-0.4272963389128437
2023-07-24,-0.4272963389128437
2023-07-25,-0.5481658561468479
2023-07-26,-0.3970789596043426
2023-07-27,-0.5179484768383469
2023-07-28,-0.2459920630618373
2023-07-29,-0.45751371822134473
2023-08-01,-0.3970789596043426
2023-08-02,-0.3366442009873405
2023-08-03,-0.09490516651933198
2023-08-04,-0.27620944237033834
2023-08-05,-0.5481658561468479
2023-08-06,-0.8201222699233575
2023-08-07,-0.45751371822134473
2023-08-08,-0.9409917871573618
2023-08-14,-0.4726224078755953
2023-08-15,-0.0042530285938287855
2023-08-16,-0.0646877872108309
2023-08-17,-0.18555730444483517
2023-08-18,-0.36686158029584154
2023-08-19,-0.7294701319978543
2023-08-20,-1.0014265457743639
2023-08-21,-0.9712091664658629
2023-08-22,-0.3064268216788394
2023-08-23,0.35835552310818397
2023-08-24,0.056181730023173344
2023-08-25,-0.8201222699233575
2023-08-26,-0.2459920630618373
2023-08-27,-0.6690353733808522
2023-08-28,-0.1553399251363341
2023-08-29,-0.45751371822134473
2023-08-30,-0.18555730444483517
2023-08-31,0.1770512472571776
2023-09-01,-0.578383235455349
2023-09-02,-0.18555730444483517
2023-09-03,-0.09490516651933198
2023-09-04,0.025964350714672277
2023-09-05,-0.0042530285938287855
2023-09-06,0.025964350714672277
2023-09-07,-0.3366442009873405
2023-09-08,-0.6388179940723511
2023-09-10,-0.27620944237033834
2023-09-11,0.0863991093316744
2023-09-12,0.0863991093316744
2023-09-13,0.0863991093316744
2023-09-14,-0.2459920630618373
2023-09-15,0.6303119368846936
2023-09-16,0.5396597989591904
2023-09-17,-0.2459920630618373
2023-09-18,-0.9107744078488607
2023-09-19,-0.09490516651933198
2023-09-20,-0.03447040790232985
2023-09-21,-0.21577468375333622
2023-09-22,-0.03447040790232985
2023-09-23,0.11661648864017547
2023-09-24,-0.27620944237033834
2023-09-25,0.0863991093316744
2023-09-26,0.44900766103368717
2023-09-27,0.0863991093316744
2023-09-28,0.025964350714672277
2023-09-29,0.025964350714672277
2023-09-30,0.2677033851826808
2023-10-01,0.0863991093316744
2023-10-02,0.4792250403421882
2023-10-03,-0.09490516651933198
2023-10-04,0.5396597989591904
2023-10-05,-0.4272963389128437
2023-10-06,0.056181730023173344
2023-10-07,-0.18555730444483517
2023-10-08,-0.6388179940723511
2023-10-09,-1.061861304391366
2023-10-10,-0.6992527526893533
2023-10-11,-1.1525134423168693
2023-10-12,-1.122296063008368
2023-10-13,-0.9107744078488607
2023-10-14,-0.7294701319978543
2023-10-23,-0.5481658561468479
2023-10-24,-0.36686158029584154
2023-10-25,0.14683386794867653
